31539600	1.99E+00	
31543200	1.88E+00	
31546800	1.77E+00	
31550400	1.66E+00	
31554000	1.57E+00	
31557600	1.48E+00	
31561200	1.40E+00	
31564800	1.33E+00	
31568400	1.37E+00	
31572000	1.54E+00	
31575600	1.82E+00	
31579200	2.15E+00	
31582800	2.47E+00	
31586400	2.72E+00	
31590000	2.87E+00	
31593600	2.87E+00	
31597200	2.79E+00	
31600800	2.69E+00	
31604400	2.59E+00	
31608000	2.49E+00	
31611600	2.38E+00	
31615200	2.26E+00	
31618800	2.14E+00	
32832000	1.46E+00	
32835600	1.33E+00	
32839200	1.20E+00	
32842800	1.08E+00	
32846400	9.68E-01	
32850000	8.60E-01	
32853600	7.62E-01	
32857200	6.73E-01	
32860800	5.97E-01	
32864400	6.52E-01	
32868000	8.51E-01	
32871600	1.16E+00	
32875200	1.53E+00	
32878800	1.90E+00	
32882400	2.20E+00	
32886000	2.39E+00	
32889600	2.43E+00	
32893200	2.34E+00	
32896800	2.22E+00	
32900400	2.10E+00	
32904000	1.98E+00	
32907600	1.85E+00	
32911200	1.71E+00	
32914800	1.58E+00	
34128000	1.25E+00	
34131600	1.11E+00	
34135200	9.68E-01	
34138800	8.33E-01	
34142400	7.04E-01	
34146000	5.83E-01	
34149600	4.72E-01	
34153200	3.71E-01	
34156800	2.98E-01	
34160400	3.74E-01	
34164000	6.11E-01	
34167600	9.65E-01	
34171200	1.38E+00	
34174800	1.79E+00	
34178400	2.14E+00	
34182000	2.38E+00	
34185600	2.46E+00	
34189200	2.37E+00	
34192800	2.24E+00	
34196400	2.09E+00	
34200000	1.94E+00	
34203600	1.79E+00	
34207200	1.63E+00	
34210800	1.48E+00	
35424000	1.81E+00	
35427600	1.63E+00	
35431200	1.45E+00	
35434800	1.28E+00	
35438400	1.12E+00	
35442000	9.71E-01	
35445600	8.30E-01	
35449200	7.02E-01	
35452800	6.34E-01	
35456400	7.46E-01	
35460000	1.03E+00	
35463600	1.43E+00	
35467200	1.90E+00	
35470800	2.36E+00	
35474400	2.76E+00	
35478000	3.05E+00	
35481600	3.19E+00	
35485200	3.14E+00	
35488800	2.96E+00	
35492400	2.78E+00	
35496000	2.60E+00	
35499600	2.41E+00	
35503200	2.22E+00	
35506800	2.03E+00	
36720000	2.73E+00	
36723600	2.52E+00	
36727200	2.31E+00	
36730800	2.11E+00	
36734400	1.92E+00	
36738000	1.74E+00	
36741600	1.57E+00	
36745200	1.42E+00	
36748800	1.41E+00	
36752400	1.58E+00	
36756000	1.93E+00	
36759600	2.40E+00	
36763200	2.93E+00	
36766800	3.45E+00	
36770400	3.90E+00	
36774000	4.23E+00	
36777600	4.39E+00	
36781200	4.35E+00	
36784800	4.15E+00	
36788400	3.93E+00	
36792000	3.71E+00	
36795600	3.49E+00	
36799200	3.26E+00	
36802800	3.03E+00	
38016000	4.28E+00	
38019600	4.02E+00	
38023200	3.77E+00	
38026800	3.52E+00	
38030400	3.29E+00	
38034000	3.07E+00	
38037600	2.87E+00	
38041200	2.71E+00	
38044800	2.76E+00	
38048400	3.01E+00	
38052000	3.42E+00	
38055600	3.96E+00	
38059200	4.55E+00	
38062800	5.13E+00	
38066400	5.64E+00	
38070000	6.02E+00	
38073600	6.23E+00	
38077200	6.23E+00	
38080800	6.03E+00	
38084400	5.76E+00	
38088000	5.48E+00	
38091600	5.21E+00	
38095200	4.93E+00	
38098800	4.66E+00	
39312000	5.85E+00	
39315600	5.56E+00	
39319200	5.28E+00	
39322800	5.01E+00	
39326400	4.75E+00	
39330000	4.50E+00	
39333600	4.27E+00	
39337200	4.16E+00	
39340800	4.24E+00	
39344400	4.52E+00	
39348000	4.97E+00	
39351600	5.53E+00	
39355200	6.15E+00	
39358800	6.76E+00	
39362400	7.29E+00	
39366000	7.69E+00	
39369600	7.91E+00	
39373200	7.93E+00	
39376800	7.75E+00	
39380400	7.45E+00	
39384000	7.15E+00	
39387600	6.85E+00	
39391200	6.54E+00	
39394800	6.24E+00	
40608000	8.22E+00	
40611600	7.87E+00	
40615200	7.53E+00	
40618800	7.20E+00	
40622400	6.89E+00	
40626000	6.59E+00	
40629600	6.33E+00	
40633200	6.25E+00	
40636800	6.38E+00	
40640400	6.71E+00	
40644000	7.20E+00	
40647600	7.80E+00	
40651200	8.45E+00	
40654800	9.10E+00	
40658400	9.67E+00	
40662000	1.01E+01	
40665600	1.03E+01	
40669200	1.04E+01	
40672800	1.02E+01	
40676400	9.87E+00	
40680000	9.52E+00	
40683600	9.17E+00	
40687200	8.81E+00	
40690800	8.46E+00	
41904000	1.00E+01	
41907600	9.64E+00	
41911200	9.29E+00	
41914800	8.94E+00	
41918400	8.61E+00	
41922000	8.30E+00	
41925600	8.08E+00	
41929200	8.06E+00	
41932800	8.25E+00	
41936400	8.63E+00	
41940000	9.16E+00	
41943600	9.78E+00	
41947200	1.04E+01	
41950800	1.11E+01	
41954400	1.16E+01	
41958000	1.20E+01	
41961600	1.23E+01	
41965200	1.23E+01	
41968800	1.21E+01	
41972400	1.18E+01	
41976000	1.14E+01	
41979600	1.10E+01	
41983200	1.07E+01	
41986800	1.03E+01	
43200000	1.21E+01	
43203600	1.17E+01	
43207200	1.13E+01	
43210800	1.09E+01	
43214400	1.06E+01	
43218000	1.02E+01	
43221600	1.00E+01	
43225200	1.01E+01	
43228800	1.03E+01	
43232400	1.07E+01	
43236000	1.13E+01	
43239600	1.19E+01	
43243200	1.26E+01	
43246800	1.33E+01	
43250400	1.39E+01	
43254000	1.43E+01	
43257600	1.46E+01	
43261200	1.47E+01	
43264800	1.45E+01	
43268400	1.42E+01	
43272000	1.38E+01	
43275600	1.34E+01	
43279200	1.30E+01	
43282800	1.26E+01	
44496000	1.38E+01	
44499600	1.34E+01	
44503200	1.30E+01	
44506800	1.26E+01	
44510400	1.23E+01	
44514000	1.19E+01	
44517600	1.17E+01	
44521200	1.18E+01	
44524800	1.20E+01	
44528400	1.24E+01	
44532000	1.29E+01	
44535600	1.35E+01	
44539200	1.42E+01	
44542800	1.49E+01	
44546400	1.55E+01	
44550000	1.59E+01	
44553600	1.62E+01	
44557200	1.63E+01	
44560800	1.62E+01	
44564400	1.59E+01	
44568000	1.55E+01	
44571600	1.51E+01	
44575200	1.47E+01	
44578800	1.43E+01	
45792000	1.53E+01	
45795600	1.48E+01	
45799200	1.44E+01	
45802800	1.40E+01	
45806400	1.37E+01	
45810000	1.33E+01	
45813600	1.31E+01	
45817200	1.32E+01	
45820800	1.34E+01	
45824400	1.38E+01	
45828000	1.43E+01	
45831600	1.50E+01	
45835200	1.57E+01	
45838800	1.64E+01	
45842400	1.70E+01	
