31539600	1.54E+00	
31543200	1.44E+00	
31546800	1.35E+00	
31550400	1.27E+00	
31554000	1.21E+00	
31557600	1.16E+00	
31561200	1.12E+00	
31564800	1.08E+00	
31568400	1.14E+00	
31572000	1.32E+00	
31575600	1.60E+00	
31579200	1.93E+00	
31582800	2.26E+00	
31586400	2.53E+00	
31590000	2.68E+00	
31593600	2.68E+00	
31597200	2.58E+00	
31600800	2.44E+00	
31604400	2.29E+00	
31608000	2.14E+00	
31611600	1.98E+00	
31615200	1.84E+00	
31618800	1.70E+00	
32832000	1.03E+00	
32835600	9.08E-01	
32839200	7.99E-01	
32842800	7.04E-01	
32846400	6.23E-01	
32850000	5.55E-01	
32853600	4.99E-01	
32857200	4.51E-01	
32860800	4.10E-01	
32864400	4.83E-01	
32868000	6.90E-01	
32871600	1.00E+00	
32875200	1.38E+00	
32878800	1.75E+00	
32882400	2.06E+00	
32886000	2.26E+00	
32889600	2.29E+00	
32893200	2.17E+00	
32896800	2.01E+00	
32900400	1.84E+00	
32904000	1.66E+00	
32907600	1.48E+00	
32911200	1.32E+00	
32914800	1.16E+00	
34128000	8.62E-01	
34131600	7.21E-01	
34135200	5.98E-01	
34138800	4.92E-01	
34142400	4.01E-01	
34146000	3.25E-01	
34149600	2.62E-01	
34153200	2.08E-01	
34156800	1.74E-01	
34160400	2.71E-01	
34164000	5.19E-01	
34167600	8.78E-01	
34171200	1.30E+00	
34174800	1.72E+00	
34178400	2.08E+00	
34182000	2.32E+00	
34185600	2.39E+00	
34189200	2.28E+00	
34192800	2.10E+00	
34196400	1.90E+00	
34200000	1.69E+00	
34203600	1.48E+00	
34207200	1.28E+00	
34210800	1.10E+00	
35424000	1.48E+00	
35427600	1.31E+00	
35431200	1.15E+00	
35434800	1.02E+00	
35438400	9.09E-01	
35442000	8.14E-01	
35445600	7.33E-01	
35449200	6.63E-01	
35452800	6.42E-01	
35456400	7.83E-01	
35460000	1.08E+00	
35463600	1.49E+00	
35467200	1.97E+00	
35470800	2.45E+00	
35474400	2.86E+00	
35478000	3.14E+00	
35481600	3.26E+00	
35485200	3.18E+00	
35488800	2.95E+00	
35492400	2.70E+00	
35496000	2.44E+00	
35499600	2.18E+00	
35503200	1.94E+00	
35506800	1.72E+00	
36720000	2.47E+00	
36723600	2.26E+00	
36727200	2.07E+00	
36730800	1.91E+00	
36734400	1.78E+00	
36738000	1.67E+00	
36741600	1.57E+00	
36745200	1.49E+00	
36748800	1.53E+00	
36752400	1.74E+00	
36756000	2.12E+00	
36759600	2.61E+00	
36763200	3.16E+00	
36766800	3.69E+00	
36770400	4.15E+00	
36774000	4.48E+00	
36777600	4.61E+00	
36781200	4.53E+00	
36784800	4.28E+00	
36788400	3.97E+00	
36792000	3.66E+00	
36795600	3.35E+00	
36799200	3.06E+00	
36802800	2.80E+00	
38016000	4.10E+00	
38019600	3.84E+00	
38023200	3.62E+00	
38026800	3.42E+00	
38030400	3.26E+00	
38034000	3.12E+00	
38037600	3.00E+00	
38041200	2.93E+00	
38044800	3.03E+00	
38048400	3.33E+00	
38052000	3.79E+00	
38055600	4.36E+00	
38059200	4.99E+00	
38062800	5.59E+00	
38066400	6.11E+00	
38070000	6.48E+00	
38073600	6.65E+00	
38077200	6.60E+00	
38080800	6.32E+00	
38084400	5.96E+00	
38088000	5.57E+00	
38091600	5.20E+00	
38095200	4.84E+00	
38098800	4.51E+00	
39312000	5.74E+00	
39315600	5.44E+00	
39319200	5.18E+00	
39322800	4.96E+00	
39326400	4.78E+00	
39330000	4.62E+00	
39333600	4.48E+00	
39337200	4.45E+00	
39340800	4.61E+00	
39344400	4.96E+00	
39348000	5.46E+00	
39351600	6.08E+00	
39355200	6.74E+00	
39358800	7.37E+00	
39362400	7.91E+00	
39366000	8.30E+00	
39369600	8.48E+00	
