31539600	6.10E+00	
31543200	6.09E+00	
31546800	6.09E+00	
31550400	6.08E+00	
31554000	6.07E+00	
31557600	6.07E+00	
31561200	6.06E+00	
31564800	6.05E+00	
31568400	6.05E+00	
31572000	6.06E+00	
31575600	6.06E+00	
31579200	6.07E+00	
31582800	6.08E+00	
31586400	6.09E+00	
31590000	6.10E+00	
31593600	6.10E+00	
31597200	6.10E+00	
31600800	6.09E+00	
31604400	6.09E+00	
31608000	6.08E+00	
31611600	6.08E+00	
31615200	6.07E+00	
31618800	6.06E+00	
32832000	5.44E+00	
32835600	5.43E+00	
32839200	5.43E+00	
32842800	5.42E+00	
32846400	5.41E+00	
32850000	5.40E+00	
32853600	5.40E+00	
32857200	5.39E+00	
32860800	5.39E+00	
32864400	5.39E+00	
32868000	5.39E+00	
32871600	5.40E+00	
32875200	5.41E+00	
32878800	5.43E+00	
32882400	5.44E+00	
32886000	5.45E+00	
32889600	5.45E+00	
32893200	5.44E+00	
32896800	5.44E+00	
32900400	5.43E+00	
32904000	5.43E+00	
32907600	5.42E+00	
32911200	5.42E+00	
32914800	5.41E+00	
34128000	4.98E+00	
34131600	4.98E+00	
34135200	4.97E+00	
34138800	4.96E+00	
34142400	4.96E+00	
34146000	4.95E+00	
34149600	4.94E+00	
34153200	4.94E+00	
34156800	4.93E+00	
34160400	4.93E+00	
34164000	4.94E+00	
34167600	4.95E+00	
34171200	4.96E+00	
34174800	4.98E+00	
34178400	4.99E+00	
34182000	5.00E+00	
34185600	5.01E+00	
34189200	5.01E+00	
34192800	5.00E+00	
34196400	5.00E+00	
34200000	4.99E+00	
34203600	4.99E+00	
34207200	4.98E+00	
34210800	4.97E+00	
35424000	4.80E+00	
35427600	4.79E+00	
35431200	4.79E+00	
35434800	4.78E+00	
35438400	4.77E+00	
35442000	4.76E+00	
35445600	4.76E+00	
35449200	4.75E+00	
35452800	4.74E+00	
35456400	4.75E+00	
35460000	4.75E+00	
35463600	4.77E+00	
35467200	4.79E+00	
35470800	4.81E+00	
35474400	4.82E+00	
35478000	4.84E+00	
35481600	4.84E+00	
35485200	4.84E+00	
35488800	4.84E+00	
35492400	4.83E+00	
35496000	4.83E+00	
35499600	4.82E+00	
35503200	4.81E+00	
35506800	4.81E+00	
36720000	4.89E+00	
36723600	4.88E+00	
36727200	4.87E+00	
36730800	4.86E+00	
36734400	4.85E+00	
36738000	4.84E+00	
36741600	4.84E+00	
36745200	4.83E+00	
36748800	4.83E+00	
36752400	4.83E+00	
36756000	4.84E+00	
36759600	4.86E+00	
36763200	4.88E+00	
36766800	4.90E+00	
36770400	4.92E+00	
36774000	4.94E+00	
36777600	4.95E+00	
36781200	4.95E+00	
36784800	4.94E+00	
36788400	4.94E+00	
36792000	4.93E+00	
36795600	4.92E+00	
36799200	4.92E+00	
36802800	4.91E+00	
38016000	5.22E+00	
38019600	5.21E+00	
38023200	5.20E+00	
38026800	5.19E+00	
38030400	5.18E+00	
38034000	5.17E+00	
38037600	5.16E+00	
38041200	5.15E+00	
38044800	5.15E+00	
38048400	5.16E+00	
38052000	5.17E+00	
38055600	5.20E+00	
38059200	5.22E+00	
38062800	5.24E+00	
38066400	5.27E+00	
38070000	5.29E+00	
38073600	5.30E+00	
38077200	5.30E+00	
38080800	5.30E+00	
38084400	5.29E+00	
38088000	5.29E+00	
38091600	5.28E+00	
38095200	5.27E+00	
38098800	5.26E+00	
39312000	5.74E+00	
39315600	5.73E+00	
39319200	5.72E+00	
39322800	5.70E+00	
39326400	5.69E+00	
39330000	5.68E+00	
39333600	5.67E+00	
39337200	5.67E+00	
39340800	5.67E+00	
39344400	5.68E+00	
39348000	5.69E+00	
39351600	5.71E+00	
39355200	5.74E+00	
39358800	5.77E+00	
39362400	5.79E+00	
39366000	5.81E+00	
39369600	5.82E+00	
39373200	5.83E+00	
39376800	5.83E+00	
39380400	5.82E+00	
39384000	5.81E+00	
39387600	5.80E+00	
39391200	5.79E+00	
39394800	5.78E+00	
40608000	6.49E+00	
40611600	6.47E+00	
40615200	6.46E+00	
40618800	6.45E+00	
40622400	6.44E+00	
40626000	6.42E+00	
40629600	6.41E+00	
40633200	6.41E+00	
40636800	6.41E+00	
40640400	6.42E+00	
40644000	6.44E+00	
40647600	6.46E+00	
40651200	6.49E+00	
40654800	6.52E+00	
40658400	6.55E+00	
40662000	6.57E+00	
40665600	6.58E+00	
40669200	6.59E+00	
40672800	6.59E+00	
40676400	6.58E+00	
40680000	6.57E+00	
40683600	6.56E+00	
40687200	6.55E+00	
40690800	6.54E+00	
41904000	7.28E+00	
41907600	7.27E+00	
41911200	7.25E+00	
41914800	7.24E+00	
41918400	7.22E+00	
41922000	7.21E+00	
41925600	7.20E+00	
41929200	7.20E+00	
41932800	7.20E+00	
41936400	7.22E+00	
41940000	7.24E+00	
41943600	7.26E+00	
41947200	7.29E+00	
41950800	7.32E+00	
41954400	7.34E+00	
41958000	7.36E+00	
41961600	7.38E+00	
41965200	7.39E+00	
41968800	7.39E+00	
41972400	7.38E+00	
41976000	7.37E+00	
41979600	7.36E+00	
41983200	7.35E+00	
41986800	7.33E+00	
43200000	8.16E+00	
43203600	8.15E+00	
43207200	8.13E+00	
43210800	8.12E+00	
43214400	8.10E+00	
43218000	8.09E+00	
43221600	8.08E+00	
43225200	8.08E+00	
43228800	8.09E+00	
43232400	8.10E+00	
43236000	8.12E+00	
43239600	8.15E+00	
43243200	8.18E+00	
43246800	8.21E+00	
43250400	8.24E+00	
43254000	8.26E+00	
43257600	8.28E+00	
43261200	8.29E+00	
43264800	8.29E+00	
43268400	8.28E+00	
43272000	8.27E+00	
43275600	8.26E+00	
43279200	8.25E+00	
43282800	8.23E+00	
44496000	9.02E+00	
44499600	9.00E+00	
44503200	8.99E+00	
44506800	8.97E+00	
44510400	8.96E+00	
44514000	8.94E+00	
44517600	8.93E+00	
44521200	8.93E+00	
44524800	8.94E+00	
44528400	8.95E+00	
44532000	8.97E+00	
44535600	9.00E+00	
44539200	9.03E+00	
44542800	9.05E+00	
44546400	9.08E+00	
44550000	9.11E+00	
44553600	9.12E+00	
44557200	9.13E+00	
44560800	9.14E+00	
