"","s","e","temp"
"436",1566000,1569600,3.430445325
"437",1569600,1573200,3.484317921
"438",1573200,1576800,3.563170103
"439",1576800,1580400,3.661430391
"440",1580400,1584000,3.772206279
"441",1584000,1587600,3.887754098
"442",1587600,1591200,4.000006762
"443",1591200,1594800,4.101123456
"444",1594800,1598400,4.184023799
"445",1598400,1602000,4.242870104
"446",1602000,1605600,4.273464882
"447",1605600,1609200,4.273536531
"448",1609200,1612800,4.242893768
"449",1612800,1616400,4.183438302
"450",1616400,1620000,4.099034908
"451",1620000,1623600,3.995247785
"452",1623600,1627200,3.878961179
"453",1627200,1630800,3.757910122
"454",1630800,1634400,3.640153298
"455",1634400,1638000,3.53352393
"456",1638000,1641600,3.445096112
"457",1641600,1645200,3.380702949
"458",1645200,1648800,3.344539308
"459",1648800,1652400,3.338876241
"460",1652400,1656000,3.363906525
"461",1656000,1659600,3.417731804
"462",1659600,1663200,3.496492217
"463",1663200,1666800,3.594629636
"464",1666800,1670400,3.705266578
"465",1670400,1674000,3.820674961
"466",1674000,1677600,3.932802745
"467",1677600,1681200,4.033822593
"468",1681200,1684800,4.116665151
"469",1684800,1688400,4.175500626
"470",1688400,1692000,4.20613586
"471",1692000,1695600,4.206299855
"472",1695600,1699200,4.175798304
"473",1699200,1702800,4.116526629
"474",1702800,1706400,4.032340626
"475",1706400,1710000,3.928793572
"476",1710000,1713600,3.812757701
"477",1713600,1717200,3.691955842
"478",1717200,1720800,3.574435157
"479",1720800,1724400,3.468018821
"480",1724400,1728000,3.379773002
"481",1728000,1731600,3.315525463
"482",1731600,1735200,3.279468581
"483",1735200,1738800,3.273873803
"484",1738800,1742400,3.298937015
"485",1742400,1746000,3.352765324
"486",1746000,1749600,3.431506157
"487",1749600,1753200,3.529609878
"488",1753200,1756800,3.640208005
"489",1756800,1760400,3.755581272
"490",1760400,1764000,3.867685636
"491",1764000,1767600,3.968700378
"492",1767600,1771200,4.051560971
"493",1771200,1774800,4.110440406
"494",1774800,1778400,4.141146177
"495",1778400,1782000,4.141405892
"496",1782000,1785600,4.111022047
"497",1785600,1789200,4.05188543
"498",1789200,1792800,3.967846235
"499",1792800,1796400,3.864451684
"500",1796400,1800000,3.748568017
"501",1800000,1803600,3.627912632
"502",1803600,1807200,3.510528225
"503",1807200,1810800,3.404234782
"504",1810800,1814400,3.31609674
"505",1814400,1818000,3.25194164
"506",1818000,1821600,3.215963043
"507",1821600,1825200,3.210434789
"508",1825200,1828800,3.235556049
"509",1828800,1832400,3.289437732
"510",1832400,1836000,3.368231182
"511",1836000,1839600,3.466390384
"512",1839600,1843200,3.577049836
"513",1843200,1846800,3.692492322
"514",1846800,1850400,3.804674733
"515",1850400,1854000,3.905776108
"516",1854000,1857600,3.988730552
"517",1857600,1861200,4.047708724
"518",1861200,1864800,4.078515091
"519",1864800,1868400,4.078873871
"520",1868400,1872000,4.04858419
"521",1872000,1875600,3.989533859
"522",1875600,1879200,3.905570848
"523",1879200,1882800,3.802241186
"524",1882800,1886400,3.686411149
"525",1886400,1890000,3.56579947
"526",1890000,1893600,3.448451438
"527",1893600,1897200,3.342190712
"528",1897200,1900800,3.254086197
"529",1900800,1904400,3.189970321
"530",1904400,1908000,3.154041513
"531",1908000,1911600,3.148577998
"532",1911600,1915200,3.173782407
"533",1915200,1918800,3.227767794
"534",1918800,1922400,3.30668604
"535",1922400,1926000,3.404989887
"536",1926000,1929600,3.515810788
"537",1929600,1933200,3.631426804
"538",1933200,1936800,3.743788706
"539",1936800,1940400,3.845068429
"540",1940400,1944000,3.928192512
"541",1944000,1947600,3.987324169
"542",1947600,1951200,4.018261161
"543",1951200,1954800,4.018722323
"544",1954800,1958400,3.988503235
"545",1958400,1962000,3.929490392
"546",1962000,1965600,3.845532917
"547",1965600,1969200,3.742180513
"548",1969200,1972800,3.626305514
"549",1972800,1976400,3.505634762
"550",1976400,1980000,3.388223192
"551",1980000,1983600,3.281904996
"552",1983600,1987200,3.193759747
"553",1987200,1990800,3.129629869
"554",1990800,1994400,3.093722339
"555",1994400,1998000,3.088321759
"556",1998000,2001600,3.113634394
"557",2001600,2005200,3.167773784
"558",2005200,2008800,3.246888968
"559",2008800,2012400,3.345426582
"560",2012400,2016000,3.456509007
"561",2016000,2019600,3.572402813
"562",2019600,2023200,3.685045596
"563",2023200,2026800,3.786595331
"564",2026800,2030400,3.869964788
"565",2030400,2034000,3.929304633
"566",2034000,2037600,3.96040224
"567",2037600,2041200,3.960969071
"568",2041200,2044800,3.930796985
"569",2044800,2048400,3.871772822
"570",2048400,2052000,3.787750233
"571",2052000,2055600,3.684287462
"572",2055600,2059200,3.568268924
"573",2059200,2062800,3.447436335
"574",2062800,2066400,3.329861333
"575",2066400,2070000,3.223395498
"576",2070000,2073600,3.135135265
"577",2073600,2077200,3.070938166
"578",2077200,2080800,3.035023395
"579",2080800,2084400,3.029683928
"580",2084400,2088000,3.055129833
"581",2088000,2091600,3.109473479
"582",2091600,2095200,3.188857686
"583",2095200,2098800,3.287718118
"584",2098800,2102400,3.399162066
"585",2102400,2106000,3.51543784
"586",2106000,2109600,3.628462812
"587",2109600,2113200,3.730374139
"588",2113200,2116800,3.814064637
"589",2116800,2120400,3.873667309
"590",2120400,2124000,3.904955475
"591",2124000,2127600,3.905631229
"592",2127600,2131200,3.875482541
"593",2131200,2134800,3.816398252
"594",2134800,2138400,3.732239918
"595",2138400,2142000,3.628579188
"596",2142000,2145600,3.512318575
"597",2145600,2149200,3.391221436
"598",2149200,2152800,3.273383155
"599",2152800,2156400,3.166679557
"600",2156400,2160000,3.078230125
"601",2160000,2163600,3.013912601
"602",2163600,2167200,2.977962074
"603",2167200,2170800,2.97268188
"604",2170800,2174400,2.998286061
"605",2174400,2178000,3.052884155
"606",2178000,2181600,3.13260939
"607",2181600,2185200,3.231881596
"608",2185200,2188800,3.343786957
"609",2188800,2192400,3.460548764
"610",2192400,2196000,3.57405712
"611",2196000,2199600,3.676421513
"612",2199600,2203200,3.760508621
"613",2203200,2206800,3.820428684
"614",2206800,2210400,3.851937295
"615",2210400,2214000,3.852725195
"616",2214000,2217600,3.822576293
"617",2217600,2221200,3.76338309
"618",2221200,2224800,3.679018421
"619",2224800,2228400,3.575072199
"620",2228400,2232000,3.458471047
"621",2232000,2235600,3.337006721
"622",2235600,2239200,3.218805393
"623",2239200,2242800,3.111773978
"624",2242800,2246400,3.023061187
"625",2246400,2250000,2.958570074
"626",2250000,2253600,2.922555286
"627",2253600,2257200,2.917332506
"628",2257200,2260800,2.943119921
"629",2260800,2264400,2.99802258
"630",2264400,2268000,3.078160748
"631",2268000,2271600,3.177933561
"632",2271600,2275200,3.290400089
"633",2275200,2278800,3.407751851
"634",2278800,2282400,3.521844641
"635",2282400,2286000,3.624753442
"636",2286000,2289600,3.709312611
"637",2289600,2293200,3.769604533
"638",2293200,2296800,3.80136341
"639",2296800,2300400,3.802266646
"640",2300400,2304000,3.772093918
"641",2304000,2307600,3.712743046
"642",2307600,2311200,3.628101513
"643",2311200,2314800,3.523782349
"644",2314800,2318400,3.406742297
"645",2318400,2322000,3.284808256
"646",2322000,2325600,3.166144222
"647",2325600,2329200,3.05869503
"648",2329200,2332800,2.969644799
"649",2332800,2336400,2.904926983
"650",2336400,2340000,2.868819449
"651",2340000,2343600,2.863652207
"652",2343600,2347200,2.88964776
"653",2347200,2350800,2.944905012
"654",2350800,2354400,3.025527892
"655",2354400,2358000,3.125889999
"656",2358000,2361600,3.239017283
"657",2361600,2365200,3.357062744
"658",2365200,2368800,3.471840846
"659",2368800,2372400,3.575385234
"660",2372400,2376000,3.660491777
"661",2376000,2379600,3.721209916
"662",2379600,2383200,3.753248807
"663",2383200,2386800,3.754270533
"664",2386800,2390400,3.724050375
"665",2390400,2394000,3.664493125
"666",2394000,2397600,3.579504282
"667",2397600,2401200,3.474724838
"668",2401200,2404800,3.357147652
"669",2404800,2408400,3.234641508
"670",2408400,2412000,3.115415244
"671",2412000,2415600,3.007458443
"672",2415600,2419200,2.917996791
"673",2419200,2422800,2.852999224
"674",2422800,2426400,2.816770485
"675",2426400,2430000,2.81165689
"676",2430000,2433600,2.837885424
"677",2433600,2437200,2.89354719
"678",2437200,2440800,2.974726421
"679",2440800,2444400,3.075766332
"680",2444400,2448000,3.189653763
"681",2448000,2451600,3.308496466
"682",2451600,2455200,3.424060554
"683",2455200,2458800,3.528331519
"684",2458800,2462400,3.614060586
"685",2462400,2466000,3.675259175
"686",2466000,2469600,3.707607743
"687",2469600,2473200,3.70875108
"688",2473200,2476800,3.678459901
"689",2476800,2480400,3.618647625
"690",2480400,2484000,3.533241127
"691",2484000,2487600,3.427914202
"692",2487600,2491200,3.309701808
"693",2491200,2494800,3.186521342
"694",2494800,2498400,3.066633492
"695",2498400,2502000,2.958079398
"696",2502000,2505600,2.868132466
"697",2505600,2509200,2.802802185
"698",2509200,2512800,2.766423819
"699",2512800,2516400,2.761361963
"700",2516400,2520000,2.78784825
"701",2520000,2523600,2.843964332
"702",2523600,2527200,2.925771387
"703",2527200,2530800,3.027577413
"704",2530800,2534400,3.142324157
"705",2534400,2538000,3.262067406
"706",2538000,2541600,3.378517923
"707",2541600,2545200,3.483606241
"708",2545200,2548800,3.570032796
"709",2548800,2552400,3.631765925
"710",2552400,2556000,3.664453742
"711",2556000,2559600,3.665721774
"712",2559600,2563200,3.635336006
"713",2563200,2566800,3.575220131
"714",2566800,2570400,3.489325759
"715",2570400,2574000,3.383364311
"716",2574000,2577600,3.264418825
"717",2577600,2581200,3.140462019
"718",2581200,2584800,3.019813421
"719",2584800,2588400,2.910572529
"720",2588400,2592000,2.8200666
"721",2592000,2595600,2.754350739
"722",2595600,2599200,2.717794367
"723",2599200,2602800,2.712782328
"724",2602800,2606400,2.739551066
"725",2606400,2610000,2.796171131
"726",2610000,2613600,2.878677297
"727",2613600,2617200,2.98133752
"728",2617200,2620800,3.097042491
"729",2620800,2624400,3.217789322
"730",2624400,2628000,3.335226447
"731",2628000,2631600,3.441222651
"732",2631600,2635200,3.528421454
"733",2635200,2638800,3.590743054
"734",2638800,2642400,3.623799592
"735",2642400,2646000,3.625195366
"736",2646000,2649600,3.594691466
"737",2649600,2653200,3.534223512
"738",2653200,2656800,3.447771189
"739",2656800,2660400,3.341088368
"740",2660400,2664000,3.221312122
"741",2664000,2667600,3.096477185
"742",2667600,2671200,2.974968905
"743",2671200,2674800,2.864951911
"744",2674800,2678400,2.773813437
"745",2678400,2682000,2.707659245
"746",2682000,2685600,2.670896542
"747",2685600,2689200,2.665932381
"748",2689200,2692800,2.693008183
"749",2692800,2696400,2.750181749
"750",2696400,2700000,2.833458106
"751",2700000,2703600,2.937060356
"752",2703600,2707200,3.053822182
"753",2707200,2710800,3.175675336
"754",2710800,2714400,3.294198955
"755",2714400,2718000,3.40119331
"756",2718000,2721600,3.48923889
"757",2721600,2725200,3.552202718
"758",2725200,2728800,3.58565734
"759",2728800,2732400,3.587183865
"760",2732400,2736000,3.556538327
"761",2736000,2739600,3.495669916
"762",2739600,2743200,3.408589731
"763",2743200,2746800,3.301098899
"764",2746800,2750400,3.18039447
"765",2750400,2754000,3.054579876
"766",2754000,2757600,2.932113233
"767",2757600,2761200,2.821231064
"768",2761200,2764800,2.729386682
"769",2764800,2768400,2.662741537
"770",2768400,2772000,2.625744239
"771",2772000,2775600,2.620826005
"772",2775600,2779200,2.648233392
"773",2779200,2782800,2.706009814
"774",2782800,2786400,2.790127213
"775",2786400,2790000,2.894759042
"776",2790000,2793600,3.012676037
"777",2793600,2797200,3.135737926
"778",2797200,2800800,3.255447604
"779",2800800,2804400,3.363530078
"780",2804400,2808000,3.452496715
"781",2808000,2811600,3.516156338
"782",2811600,2815200,3.550038288
"783",2815200,2818800,3.551698535
"784",2818800,2822400,3.520887895
"785",2822400,2826000,3.459570766
"786",2826000,2829600,3.371792996
"787",2829600,2833200,3.263407754
"788",2833200,2836800,3.141677996
"789",2836800,2840400,3.014782505
"790",2840400,2844000,2.891259103
"791",2844000,2847600,2.779422943
"792",2847600,2851200,2.686799499
"793",2851200,2854800,2.619610926
"794",2854800,2858400,2.582350838
"795",2858400,2862000,2.577476565
"796",2862000,2865600,2.605239963
"797",2865600,2869200,2.663668415
"798",2869200,2872800,2.748697458
"799",2872800,2876400,2.854446111
"800",2876400,2880000,2.973616249
"801",2880000,2883600,3.097988927
"802",2883600,2887200,3.218983878
"803",2887200,2890800,3.328244117
"804",2890800,2894400,3.418205816
"805",2894400,2898000,3.482614594
"806",2898000,2901600,3.51695299
"807",2901600,2905200,3.51874989
"808",2905200,2908800,3.487750732
"809",2908800,2912400,3.425936761
"810",2912400,2916000,3.337391887
"811",2916000,2919600,3.228026102
"812",2919600,2923200,3.105174172
"813",2923200,2926800,2.977096866
"814",2926800,2930400,2.852418622
"815",2930400,2934000,2.739539937
"816",2934000,2937600,2.646064509
"817",2937600,2941200,2.578280192
"818",2941200,2944800,2.540729197
"819",2944800,2948400,2.535896907
"820",2948400,2952000,2.564040633
"821",2952000,2955600,2.623170098
"822",2955600,2959200,2.709181118
"823",2959200,2962800,2.816133509
"824",2962800,2966400,2.936654391
"825",2966400,2970000,3.062439524
"826",2970000,2973600,3.184818581
"827",2973600,2977200,3.295345882
"828",2977200,2980800,3.386376354
"829",2980800,2984400,3.451587427
"830",2984400,2988000,3.486411252
"831",2988000,2991600,3.488347694
"832",2991600,2995200,3.457136659
"833",2995200,2998800,3.394777866
"834",2998800,3002400,3.305396598
"835",3002400,3006000,3.194964427
"836",3006000,3009600,3.070893815
"837",3009600,3013200,2.941534126
"838",3013200,3016800,2.815603298
"839",3016800,3020400,2.701593863
"840",3020400,3024000,2.607193781
"841",3024000,3027600,2.538761583
"842",3027600,3031200,2.50089165
"843",3031200,3034800,2.496099352
"844",3034800,3038400,2.524647613
"845",3038400,3042000,2.584526864
"846",3042000,3045600,2.671589903
"847",3045600,3049200,2.77983259
"848",3049200,3052800,2.901801417
"849",3052800,3056400,3.029100252
"850",3056400,3060000,3.152961836
"851",3060000,3063600,3.264845122
"852",3063600,3067200,3.357017762
"853",3067200,3070800,3.423084029
